ID,Gender,Age,Customer_Type,Type_of_Travel,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Rating
8669,Male,46,Returning,Business,Business,3752,10,16,5
8670,Male,45,Returning,Business,Business,2619,0,0,5
8671,Male,21,Returning,Business,Business,280,0,0,2
8672,Female,42,Returning,Business,Business,2860,0,0,3
8673,Male,38,Returning,Business,Business,280,0,0,1
8674,Male,48,Returning,Business,Business,227,0,0,1
8675,Male,22,First-time,Business,Economy,227,0,0,2
8676,Male,44,Returning,Business,Business,1611,0,0,2
8677,Male,26,Returning,Business,Economy,280,0,0,1
8678,Female,48,First-time,Business,Business,304,0,0,5
8679,Female,34,Returning,Business,Business,2169,9,8,5
8680,Female,24,Returning,Business,Business,1699,10,6,4
8681,Male,74,Returning,Business,Business,1940,0,1,4
8682,Male,22,null,Business,Economy,181,0,0,3
8683,Female,44,Returning,Business,Business,2078,0,0,2
8684,Female,29,Returning,Business,Business,181,0,0,4
8685,Female,38,Returning,Business,Business,3939,0,0,3
8686,Male,16,First-time,Business,Business,280,0,0,1
8687,Male,29,Returning,Business,Business,181,0,0,5
8688,Female,38,null,Business,Business,3529,0,0,4
8689,Male,29,null,Business,Business,280,0,4,2
8690,Female,52,Returning,Business,Business,3386,0,4,1
8691,Male,26,Returning,Business,Business,3666,0,0,5
8692,Female,23,First-time,Business,Economy,280,0,0,0
8693,Male,47,Returning,Business,Business,181,0,0,1
8694,Male,46,Returning,Business,Business,2771,0,0,0
8695,Male,39,Returning,Business,Economy,181,0,0,5
8696,Female,42,Returning,Business,Business,280,16,7,1
8697,Female,47,First-time,Business,Economy,280,0,0,0
8698,Male,37,Returning,Business,Economy,280,0,0,4
8699,Male,17,First-time,Business,Business,227,0,0,1
8700,Male,61,Returning,Business,Business,3883,0,13,4
8701,Female,41,Returning,Business,Economy,181,0,0,3
8702,Female,22,Returning,Business,Business,2497,0,0,3
8703,Male,48,Returning,Personal,Economy,280,0,0,3
8704,Male,68,Returning,Personal,Economy,280,7,6,4
8705,Male,7,Returning,Personal,Economy,280,0,86,4
8706,Female,55,Returning,Personal,Economy,280,0,6,5
8707,Male,8,Returning,Personal,Economy,227,0,0,3
8708,Female,61,Returning,Personal,Economy,280,0,2,2
8709,Female,25,Returning,Personal,Economy,280,0,0,3
8710,Male,53,Returning,Personal,Economy,280,2,0,4
8711,Female,49,Returning,Personal,Economy,227,0,0,4
8712,Male,54,Returning,Personal,Economy,181,0,0,4
8713,Male,62,Returning,Personal,Economy,280,0,9,4
8714,Female,31,Returning,Personal,Economy,304,0,6,5
8715,Female,23,Returning,Personal,Economy,227,9,16,4
8716,Male,59,Returning,Personal,Economy,304,17,57,5
8717,Male,55,Returning,Personal,Economy,280,52,63,4
8718,Male,52,Returning,Personal,Economy,227,0,3,4
8719,Female,22,First-time,Personal,Economy,280,0,0,5
8720,Male,66,Returning,Personal,Economy,280,10,33,4
8721,Female,59,Returning,Personal,Economy,280,3,1,5
8722,Male,50,Returning,Personal,Economy,280,0,3,3
8723,Male,35,Returning,Personal,Economy,227,0,0,5
8724,Male,15,Returning,Personal,Economy,280,0,0,5
8725,Female,9,Returning,Personal,Economy,227,13,34,1
8726,Female,7,Returning,Personal,Economy,280,32,38,4
8727,Female,20,Returning,Personal,Economy,227,40,64,4
8728,Male,64,Returning,Personal,Economy,304,0,0,5
8729,Female,48,Returning,Personal,Economy,227,49,45,3
8730,Male,25,Returning,Personal,Economy,227,0,1,4
8731,Male,20,Returning,Personal,Economy,227,0,0,5
8732,Female,22,First-time,Business,Economy,181,0,0,2
8733,Female,46,Returning,Business,Business,3384,0,0,2
8734,Female,42,Returning,Business,Business,1820,173,166,3
8735,Female,42,Returning,Business,Business,227,0,6,5
8736,Male,53,Returning,Business,Business,3824,26,15,5
8737,Female,26,Returning,Business,Business,304,0,0,5
8738,Female,56,Returning,Business,Business,304,0,0,1
8739,Female,44,First-time,Business,Business,181,0,0,5
8740,Male,41,Returning,Business,Business,280,0,0,0
8741,Male,25,First-time,Business,Economy Plus,304,37,74,2
8742,Male,35,First-time,Business,Business,280,4,22,1
8743,Male,15,Returning,Personal,Economy Plus,227,0,0,4
8744,Female,69,Returning,Personal,Economy Plus,280,12,14,4
8745,Male,51,Returning,Personal,Economy Plus,181,0,11,5
8746,Female,52,Returning,Personal,Economy Plus,280,36,103,5
8747,Female,15,Returning,Personal,Economy Plus,227,0,0,5
8748,Male,44,Returning,Business,Economy Plus,280,12,11,3
8749,Female,23,First-time,Business,Economy,1147,22,0,3
8750,Male,38,First-time,Business,Business,1147,1,0,4
8751,Male,58,Returning,Business,Business,1670,0,0,1
8752,Female,50,Returning,Business,Business,1147,0,null,2
8753,Female,55,Returning,Business,Business,3989,0,0,2
8754,Female,23,First-time,Business,Economy,1147,0,0,4
8755,Male,50,Returning,Business,Business,1147,0,0,2
8756,Male,23,Returning,Business,Business,1698,25,23,4
8757,Female,43,First-time,Business,Economy,747,0,0,2
8758,Male,19,Returning,Personal,Economy,1147,97,84,4
8759,Female,46,Returning,Personal,Economy,1147,0,0,3
8760,Female,33,Returning,Personal,Economy,1147,0,0,5
8761,Male,45,Returning,Personal,Economy,1147,19,0,5
8762,Male,44,Returning,Personal,Economy,1147,108,126,5
8763,Female,29,Returning,Business,Business,1833,0,0,1
8764,Female,60,Returning,Business,Business,3373,0,29,4
8765,Male,40,Returning,Business,Business,552,0,0,3
8766,Male,25,First-time,Business,Business,522,0,0,0
8767,Female,32,First-time,Business,Business,522,6,18,3
8768,Male,72,Returning,Business,Business,2068,0,8,2
8769,Male,51,Returning,Business,Business,2908,3,0,2
8770,Male,24,Returning,Personal,Business,552,6,0,4
8771,Male,55,Returning,Personal,Business,522,0,0,5
8772,Male,45,Returning,Business,Business,552,0,0,2
8773,Male,40,Returning,Business,Business,522,35,44,5
8774,Male,50,Returning,Business,Business,2202,0,0,5
8775,Male,54,Returning,Business,Business,1943,0,0,3
8776,Male,33,Returning,Business,Business,3961,0,11,1
8777,Male,44,Returning,Business,Business,552,5,11,4
8778,Female,22,Returning,Business,Business,552,5,14,3
8779,Female,22,First-time,Business,Economy,552,0,69,0
8780,Male,57,Returning,Business,Business,2673,17,27,2
8781,Male,34,Returning,Business,Business,522,0,2,5
8782,Male,45,Returning,Business,Business,3305,8,0,2
8783,Male,44,null,Business,Business,3605,50,51,2
8784,Male,39,Returning,Business,Business,2051,0,0,1
8785,Male,58,Returning,Business,Business,552,87,96,3
8786,Male,49,Returning,Business,Business,1722,0,4,2
8787,Male,48,Returning,Business,Business,3541,0,0,4
8788,Male,34,Returning,Business,Business,522,0,0,5
8789,Male,27,null,Business,Business,522,108,93,4
8790,Female,35,First-time,Business,Economy,522,80,88,2
8791,Female,24,Returning,Business,Business,552,0,0,4
8792,Male,62,Returning,Business,Business,3313,0,0,2
8793,Male,34,Returning,Business,Business,552,12,12,1
8794,Female,26,First-time,Business,Economy,522,0,65,3
8795,Male,48,Returning,Business,Business,1771,52,47,4
8796,Male,27,Returning,Business,Business,1839,50,57,5
8797,Female,42,Returning,Business,Business,2268,45,57,5
8798,Male,49,Returning,Business,Economy,552,13,0,4
8799,Female,22,First-time,Business,Economy,522,0,0,0
8800,Male,60,Returning,Business,Business,2823,0,0,1
8801,Female,37,Returning,Business,Business,1941,0,0,4
8802,Female,29,Returning,Business,Business,552,60,67,1
8803,Male,33,First-time,Business,Business,552,0,0,3
8804,Male,26,First-time,Business,Economy,552,0,0,1
8805,Male,19,Returning,Business,Economy,522,0,0,2
8806,Female,22,First-time,Business,Business,522,0,0,1
8807,Female,46,Returning,Business,Economy,552,0,10,4
8808,Male,20,First-time,Business,Economy,552,0,32,3
8809,Male,20,Returning,Business,Business,522,22,17,2
8810,Female,40,Returning,Business,Business,3492,0,0,2
8811,Male,37,First-time,Business,Economy,122,0,0,0
8812,Female,22,Returning,Business,Business,1518,0,0,2
8813,Male,26,First-time,Business,Economy,122,3,6,2
8814,Female,36,Returning,Personal,Economy,522,0,0,4
8815,Male,37,Returning,Personal,Economy,522,0,1,4
8816,Male,46,Returning,Personal,Economy,522,10,6,5
8817,Male,26,Returning,Personal,Economy,522,23,21,5
8818,Female,53,Returning,Personal,Economy,552,0,0,4
8819,Male,16,Returning,Personal,Economy,552,0,0,5
8820,Female,20,Returning,Personal,Economy,522,454,458,4
8821,Female,22,Returning,Personal,Economy,522,68,94,3
8822,Male,33,Returning,Personal,Economy,522,22,83,4
8823,Female,44,Returning,Personal,Economy,522,0,13,5
8824,Female,69,Returning,Personal,Economy,552,0,10,4
8825,Female,35,Returning,Personal,Economy,552,6,1,4
8826,Female,22,Returning,Personal,Economy,522,0,0,5
8827,Female,25,Returning,Personal,Economy,522,0,0,4
8828,Male,34,Returning,Personal,Economy,522,0,12,4
8829,Female,59,Returning,Personal,Economy,522,0,0,3
8830,Male,57,Returning,Personal,Economy,552,0,0,5
8831,Female,20,Returning,Business,Economy Plus,522,61,70,3
8832,Female,46,Returning,Business,Business,3247,81,62,2
8833,Male,47,Returning,Business,Business,3678,2,20,5
8834,Female,30,Returning,Business,Business,552,16,14,4
8835,Male,15,Returning,Business,Economy Plus,522,76,75,4
8836,Male,45,Returning,Business,Business,3783,0,0,2
8837,Female,72,Returning,Business,Economy Plus,522,0,0,5
8838,Male,59,Returning,Business,Economy Plus,122,0,0,5
8839,Male,30,Returning,Personal,Economy Plus,522,0,0,4
8840,Male,55,Returning,Personal,Economy Plus,522,0,0,5
8841,Male,66,Returning,Personal,Economy Plus,522,0,0,5
8842,Male,24,Returning,Personal,Economy Plus,552,0,10,5
8843,Male,37,Returning,Business,Business,3913,23,42,5
8844,Male,41,Returning,Business,Business,1371,31,60,5
8845,Male,58,Returning,Business,Business,1371,9,31,5
8846,Male,30,Returning,Business,Business,1371,47,54,5
8847,Male,25,First-time,Business,Economy,1371,0,0,3
8848,Male,17,Returning,Personal,Economy,1371,0,0,5
8849,Female,51,Returning,Personal,Economy,1371,30,21,5
8850,Male,46,null,Business,Economy,451,10,21,5
8851,Female,32,Returning,Business,Business,2668,2,0,5
8852,Female,23,First-time,Business,Business,622,56,72,0
8853,Female,26,Returning,Business,Business,1732,0,2,4
8854,Male,39,First-time,Business,Business,539,9,0,3
8855,Female,44,Returning,Business,Business,539,0,0,1
8856,Female,59,Returning,Business,Business,2222,0,0,2
8857,Male,45,Returning,Business,Business,539,33,27,4
8858,Female,53,Returning,Business,Business,3451,9,16,5
8859,Male,54,Returning,Business,Business,597,0,0,4
8860,Female,44,Returning,Business,Business,1690,28,28,5
8861,Male,47,Returning,Business,Business,539,8,2,5
8862,Female,23,First-time,Business,Economy,539,55,51,0
8863,Male,26,First-time,Business,Economy,539,11,7,1
8864,Male,54,Returning,Business,Business,622,0,0,3
8865,Female,57,Returning,Business,Business,3521,1,1,1
8866,Female,50,Returning,Business,Business,3829,0,12,5
8867,Male,54,Returning,Business,Business,3183,0,0,2
8868,Female,23,First-time,Business,Economy,622,0,0,3
8869,Female,24,Returning,Business,Business,622,0,0,1
8870,Female,22,Returning,Business,Economy,622,0,5,3
8871,Female,53,null,Business,Business,3285,0,0,3
8872,Male,20,First-time,Business,Economy,622,0,0,5
8873,Female,13,First-time,Business,Economy,622,11,2,1
8874,Female,30,First-time,Business,Economy,539,0,6,1
8875,Female,54,Returning,Business,Business,3007,0,0,2
8876,Female,22,First-time,Business,Economy,622,5,44,3
8877,Male,10,null,Business,Economy,622,0,11,3
8878,Male,44,Returning,Business,Business,222,0,0,4
8879,Male,46,Returning,Business,Economy,139,41,44,5
8880,Male,64,Returning,Business,Business,2802,45,41,3
8881,Female,18,Returning,Business,Business,539,0,0,4
8882,Female,29,First-time,Business,Economy,622,0,6,0
8883,Male,73,First-time,Business,Business,222,0,0,2
8884,Female,49,Returning,Personal,Economy,622,0,0,4
8885,Female,56,Returning,Personal,Economy,539,80,60,4
8886,Male,46,Returning,Personal,Economy,622,0,0,4
8887,Male,25,Returning,Personal,Economy,622,18,17,4
8888,Male,64,Returning,Personal,Economy,622,0,0,4
8889,Female,29,Returning,Personal,Economy,622,0,0,5
8890,Male,15,Returning,Personal,Economy,539,21,14,5
8891,Male,38,Returning,Personal,Economy,622,0,0,4
8892,Female,11,Returning,Personal,Economy,622,6,1,5
8893,Female,20,Returning,Personal,Economy,622,0,0,4
8894,Male,55,Returning,Business,Business,622,4,2,3
8895,Female,51,Returning,Business,Economy Plus,622,0,0,1
8896,Female,23,First-time,Business,Economy,539,0,0,2
8897,Female,27,Returning,Business,Economy Plus,622,11,2,2
8898,Female,43,null,Business,Business,539,0,0,2
8899,Male,52,Returning,Business,Economy Plus,139,14,34,3
8900,Female,53,Returning,Personal,Economy Plus,622,36,61,4
8901,Male,29,Returning,Personal,Economy Plus,622,0,0,3
8902,Female,54,Returning,Business,Business,510,4,0,2
8903,Male,26,First-time,Business,Business,510,14,0,4
8904,Female,34,Returning,Business,Business,510,137,135,5
8905,Female,22,First-time,Business,Business,510,34,50,0
8906,Female,34,Returning,Business,Business,510,0,23,5
8907,Male,46,Returning,Business,Business,510,0,0,5
8908,Male,42,Returning,Business,Business,510,36,13,1
8909,Female,55,Returning,Personal,Economy,510,8,25,5
8910,Female,51,Returning,Personal,Economy,510,8,29,4
8911,Male,15,Returning,Personal,Economy,510,29,26,4
8912,Female,26,Returning,Business,Economy Plus,510,0,28,5
8913,Female,39,First-time,Business,Business,510,0,0,5
8914,Male,18,Returning,Business,Economy Plus,510,0,15,4
8915,Female,25,null,Business,Business,661,16,14,4
8916,Female,49,Returning,Business,Business,2314,0,0,2
8917,Male,51,Returning,Business,Business,3912,0,0,5
8918,Male,24,First-time,Business,Economy,661,0,0,0
8919,Male,57,Returning,Business,Business,1741,0,0,4
8920,Male,28,Returning,Business,Economy,661,35,59,3
8921,Male,34,First-time,Business,Economy,661,302,296,3
8922,Male,45,null,Personal,Economy,661,0,0,1
8923,Female,22,Returning,Personal,Economy,661,0,0,5
8924,Female,52,Returning,Business,Economy Plus,261,0,0,4
8925,Male,54,Returning,Business,Business,2107,0,0,2
8926,Male,43,null,Business,Business,984,10,0,2
8927,Male,39,First-time,Business,Business,984,2,0,2
8928,Female,24,First-time,Business,Economy,984,67,45,2
8929,Male,51,Returning,Business,Economy,984,7,0,1
8930,Female,44,Returning,Personal,Economy,984,0,1,5
8931,Male,9,Returning,Personal,Economy,984,26,26,3
8932,Female,53,Returning,Personal,Economy,984,49,34,4
8933,Female,29,First-time,Business,Economy Plus,984,113,109,3
8934,Female,70,Returning,Business,Business,2478,0,7,3
8935,Female,58,Returning,Business,Business,402,0,0,4
8936,Male,45,Returning,Business,Business,402,0,0,4
8937,Female,43,Returning,Business,Business,328,1,0,4
8938,Male,50,Returning,Business,Business,1884,0,7,5
8939,Male,41,Returning,Business,Business,2587,0,2,5
8940,Female,39,Returning,Business,Business,2258,82,102,0
8941,Male,58,Returning,Business,Business,2303,17,10,2
8942,Male,60,Returning,Business,Business,3369,0,1,3
8943,Female,38,Returning,Business,Business,2480,0,0,2
8944,Male,51,Returning,Business,Economy,328,0,0,1
8945,Female,55,null,Business,Business,1867,0,0,3
8946,Female,49,Returning,Personal,Economy,328,0,0,5
8947,Male,43,Returning,Personal,Economy,328,14,17,2
8948,Male,19,Returning,Personal,Economy,328,0,0,5
8949,Male,67,Returning,Personal,Economy,328,0,0,4
8950,Male,23,Returning,Personal,Economy,328,22,55,1
8951,Female,54,Returning,Personal,Economy,328,0,0,5
8952,Female,12,Returning,Personal,Economy,328,27,22,3
8953,Male,59,Returning,Business,Business,328,0,0,3
8954,Female,51,Returning,Personal,Economy Plus,328,10,11,2
8955,Female,42,Returning,Personal,Economy Plus,328,0,0,2
8956,Male,30,First-time,Business,Business,812,0,0,1
8957,Female,49,Returning,Business,Business,738,0,0,4
8958,Female,34,Returning,Business,Business,1981,0,0,5
8959,Male,32,Returning,Business,Business,812,0,75,4
8960,Female,48,Returning,Business,Business,738,0,null,3
8961,Female,37,Returning,Business,Business,2456,0,0,4
8962,Female,17,First-time,Business,Economy,812,0,0,4
8963,Female,56,Returning,Personal,Economy,812,0,0,2
8964,Male,11,Returning,Personal,Economy,812,49,162,1
8965,Male,59,Returning,Business,Business,2950,33,44,1
8966,Female,60,Returning,Business,Business,2428,0,0,4
8967,Female,42,Returning,Business,Business,3943,20,43,5
8968,Female,58,Returning,Business,Business,3274,37,44,5
8969,Male,41,Returning,Business,Business,2684,0,0,5
8970,Female,58,Returning,Business,Business,725,88,76,1
8971,Female,54,Returning,Business,Economy,725,0,0,5
8972,Female,29,Returning,Business,Business,3458,0,0,5
8973,Female,25,First-time,Business,Business,799,3,2,0
8974,Female,31,Returning,Business,Business,725,0,0,2
8975,Female,61,null,Business,Business,3625,212,214,2
8976,Male,53,Returning,Business,Business,2214,0,8,0
8977,Female,52,Returning,Business,Economy,325,152,181,1
8978,Female,22,First-time,Business,Economy,325,81,85,3
8979,Male,22,First-time,Business,Economy,325,0,0,5
8980,Female,43,Returning,Business,Economy,399,0,0,3
8981,Female,36,Returning,Personal,Economy,725,30,4,1
8982,Female,41,Returning,Personal,Economy,725,128,112,4
8983,Female,56,Returning,Personal,Economy,725,0,0,2
8984,Female,67,null,Personal,Economy,725,0,0,1
8985,Female,58,Returning,Personal,Economy,725,0,0,1
8986,Female,59,First-time,Personal,Economy,799,0,0,3
8987,Male,35,Returning,Personal,Economy,799,0,0,3
8988,Male,63,Returning,Personal,Economy,799,0,0,3
8989,Female,43,Returning,Personal,Economy,799,56,70,2
8990,Female,49,Returning,Business,Business,2363,108,97,1
8991,Male,38,Returning,Personal,Economy Plus,799,0,0,4
8992,Male,72,Returning,Business,Business,228,0,0,0
8993,Female,49,Returning,Business,Business,297,0,0,5
8994,Female,26,First-time,Business,Economy,228,0,0,4
8995,Male,39,Returning,Business,Business,1905,202,186,0
8996,Female,53,Returning,Business,Business,228,0,0,5
8997,Male,37,Returning,Business,Business,2214,28,19,1
8998,Male,60,Returning,Personal,Economy,297,1,0,2
8999,Female,27,Returning,Personal,Economy,297,6,0,3
9000,Female,64,Returning,Personal,Economy,228,79,80,3
9001,Female,17,Returning,Personal,Economy Plus,252,109,95,3
9002,Male,43,Returning,Business,Business,1566,12,0,5
9003,Male,48,Returning,Business,Business,2431,48,34,3
9004,Female,48,Returning,Business,Business,1729,0,0,5
9005,Female,15,Returning,Business,Economy,287,0,0,5
9006,Male,58,Returning,Personal,Economy,287,0,11,5
9007,Female,32,Returning,Business,Business,2423,0,0,1
9008,Female,58,Returning,Business,Business,3715,24,26,3
9009,Female,26,First-time,Business,Business,160,6,8,0
9010,Female,46,Returning,Personal,Business,173,3,1,4
