id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating
2638,Soma,Canada,2021,Madagascar,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",70,3,"B,S,C",4
2638,Soma,Canada,2021,Venezuela,"Guasare, Rosario de Perija, b.4279-GUA201123",70,3,"B,S,C",4
2700,Soma,Canada,2021,Vietnam,"Ben Tre, batch BEN210924 8983",70,3,"B,S,C",4
1367,Somerville,U.S.A.,2014,Nicaragua,Nicaragua,70,2,"B,S",3
1395,Somerville,U.S.A.,2014,U.S.A.,"Hawai'i Island, Big Island",70,2,"B,S",4
1932,Soul,Canada,2017,Dominican Republic,Dominican Republic,70,2,"B,S",3
1936,Soul,Canada,2017,Ecuador,Ecuador,75,2,"B,S",3
1936,Soul,Canada,2017,Papua New Guinea,Papua New Guinea,77,2,"B,S",3
1936,Soul,Canada,2017,Madagascar,Madagascar,70,2,"B,S",4
1936,Soul,Canada,2017,Venezuela,Venezuela,75,2,"B,S",4
1940,Soul,Canada,2017,Tanzania,Tanzania,80,2,"B,S",4
793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,70,4,"B,S,C,V",3
793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,80,4,"B,S,C,V",3
793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,75,4,"B,S,C,V",3
1434,Spencer,Australia,2014,Vanuatu,Malekula Island,72,3,"B,S,C",3
1792,Spencer,Australia,2016,Dominican Republic,"Dominican Republic, lot D82R",70,3,"B,S,C",4
1792,Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70,3,"B,S,C",4
1792,Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70,3,"B,S,C",4
1932,Spencer,U.S.A.,2017,Peru,Peru,70,3,"B,S,C",3
1932,Spencer,U.S.A.,2017,Ecuador,Ecuador,70,3,"B,S,C",4
1932,Spencer,U.S.A.,2017,Dominican Republic,Dominican Republic,70,3,"B,S,C",4
2684,Spinnaker,U.S.A.,2021,Belize,"Maya Mountain, Toledo District, batch 12-1",70,2,"B,S",3
2684,Spinnaker,U.S.A.,2021,Madagascar,"Bejofo, Akesson, batch 10-1",70,2,"B,S",4
2684,Spinnaker,U.S.A.,2021,Uganda,"Bundibugyo, Semuliki Forest, batch 9-1",70,2,"B,S",4
1057,Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70,4,"B,S,C,L",3
1121,SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,84,3,"B,S,L",2
1113,SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,70,3,"B,S,L",3
1634,Starchild,U.S.A.,2015,Ecuador,"Bolivar, Arriba",70,4,"B,S*,C,V",3
1692,Starchild,U.S.A.,2015,Dominican Republic,Hispaniola,70,4,"B,S*,C,V",3
1692,Starchild,U.S.A.,2015,Guatemala,Cacao Verapaz,70,4,"B,S*,C,V",3
1692,Starchild,U.S.A.,2015,Nicaragua,Rio Tuma,70,4,"B,S*,C,V",3
1696,Starchild,U.S.A.,2015,Madagascar,Sambirano Valley,70,4,"B,S*,C,V",3
729,Stella (aka Bernrain),Switzerland,2011,India,India,72,4,"B,S,C,V",3
859,Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68,4,"B,S,C,V",3
1291,Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84,3,"B,S,C",4
1291,Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70,3,"B,S,C",4
2012,Stone Grindz,U.S.A.,2017,Bolivia,"Wild Bolivia, batch 260",70,3,"B,S,C",2
939,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",65,4,"B,S,C,V",2
943,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",70,4,"B,S,C,V",2
943,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",75,4,"B,S,C,V",3
1157,Sublime Origins,U.S.A.,2013,Madagascar,Sambirano,67,2,"B,S",3
1157,Sublime Origins,U.S.A.,2013,Belize,Moho Valley,78,2,"B,S",3
1800,Summerbird,Denmark,2016,Peru,Peru,61,5,"B,S,C,V,L",2
1800,Summerbird,Denmark,2016,Peru,Peru,71,5,"B,S,C,V,L",3
1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70,3,"B,S,C",3
1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60,3,"B,S,C",3
1618,Svenska Kakaobolaget,Sweden,2015,Sri Lanka,Sri Lanka,70,2,"B,S",3
2434,Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74,2,"B,S",3
2634,sweet beans,U.S.A.,2021,Honduras,Honduras,72,3,"B,S,C",3
2634,sweet beans,U.S.A.,2021,Peru,Peru,72,3,"B,S,C",3
2634,sweet beans,U.S.A.,2021,Uganda,Uganda,77,3,"B,S,C",4
2634,sweet beans,U.S.A.,2021,Trinidad,Trinidad,80,3,"B,S,C",4
2242,Sweet Escalier,Japan,2018,Peru,San Martin,70,5,"B,S,C,V,L",2
2234,Sweet Escalier,Japan,2018,Tanzania,Tanzania,75,3,"B,S,C",3
2234,Sweet Escalier,Japan,2018,Belize,Belize,70,5,"B,S,C,V,L",3
2242,Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70,5,"B,S,C,V,L",3
2230,Sweet Escalier,Japan,2018,Venezuela,Chuao,75,5,"B,S,C,V,L",3
2474,Sweetness,Canada,2020,Mexico,Tabasco,74,3,"B,S,C",3
2470,Sweetness,Canada,2020,Peru,Ucayali,68,3,"B,S,C",3
2482,Sweetness,Canada,2020,Papua New Guinea,Papua New Guinea,73,3,"B,S,C",3
761,Szanto Tibor,Hungary,2011,Venezuela,Crudo,70,3,"B,S,C",3
939,Szanto Tibor,Hungary,2012,Dominican Republic,Santo Domingo,70,3,"B,S,C",3
939,Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70,3,"B,S,C",3
939,Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70,3,"B,S,C",4
1193,Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70,3,"B,S,C",3
1185,Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70,3,"B,S,C",4
1185,Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70,3,"B,S,C",4
1263,Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70,3,"B,S,C",4
1263,Szanto Tibor,Hungary,2014,Cuba,Baracoa,70,3,"B,S,C",4
1668,Szanto Tibor,Hungary,2015,Ecuador,Nacional,70,3,"B,S,C",3
1704,Szanto Tibor,Hungary,2015,Cuba,Baracoa,88,3,"B,S,C",3
1704,Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70,3,"B,S,C",3
1708,Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70,3,"B,S,C",3
1708,Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70,3,"B,S,C",4
1704,Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70,3,"B,S,C",4
1105,Tabal,U.S.A.,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70,4,"B,S,C,V",2
1101,Tabal,U.S.A.,2013,Costa Rica,"Costa Rica, batch 83",70,4,"B,S,C,V",3
1101,Tabal,U.S.A.,2013,Dominican Republic,Dominican Republic,70,4,"B,S,C,V",3
1105,Tabal,U.S.A.,2013,Peru,"Peru, batch 96",70,4,"B,S,C,V",3
1680,Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,77,4,"B,S,C,L",3
1450,Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70,5,"B,S,C,V,L",3
1450,Tablette (aka Vanillabeans),Japan,2015,Papua New Guinea,Papua,62,5,"B,S,C,V,L",3
1450,Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60,5,"B,S,C,V,L",3
2286,Tala,Vietnam,2019,Vietnam,Vietnam,70,3,"B,S,C",3
2286,Tala,Vietnam,2019,Vietnam,Vietnam,75,3,"B,S,C",3
1868,Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70,2,"B,S",3
2262,Taste Artisan,U.S.A.,2019,Venezuela,"Chuao, batch 20170714C",75,4,"B,S,C,V",3
2326,Taste Artisan,U.S.A.,2019,Peru,Amazonas,75,3,"B,S,C",3
2326,Taste Artisan,U.S.A.,2019,Peru,Piura,75,3,"B,S,C",4
1646,Taste Artisan aka Coleman and Davis,U.S.A.,2015,Madagascar,Sambirano,75,4,"B,S,C,V",3
2306,Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72,3,"B,S,C",3
2306,Taucherli,Switzerland,2019,Mexico,Mexico,70,3,"B,S,C",3
2566,Taylor Made,U.S.A.,2021,Haiti,"Haiti, batch 2020SEP",67,3,"B,S,C",3
180,Taza,U.S.A.,2007,Dominican Republic,"Dark, Stone Ground",70,3,"B,S,C",3
451,Taza,U.S.A.,2009,Mexico,Chiapan,75,3,"B,S,C",3
785,Taza,U.S.A.,2011,Bolivia,Alto Beni,87,3,"B,S,C",3
1271,Taza,U.S.A.,2014,Belize,Belize,68,3,"B,S,C",3
199,TCHO,U.S.A.,2008,Ghana,Chocolatey-beta,70,5,"B,S,C,V,L",2
280,TCHO,U.S.A.,2008,Peru,Fruity-beta,70,5,"B,S,C,V,L",2
284,TCHO,U.S.A.,2008,Peru,Nutty-beta,70,5,"B,S,C,V,L",2
280,TCHO,U.S.A.,2008,Madagascar,Citrus-beta,70,5,"B,S,C,V,L",3
387,TCHO,U.S.A.,2009,Blend,TCHOPro 60.5,60,5,"B,S,C,V,L",3
387,TCHO,U.S.A.,2009,Blend,TCHOPro 68,68,5,"B,S,C,V,L",3
915,TCHO,U.S.A.,2012,Blend,"Peru, Ecuador",99,null,null,3
1716,TCHO,U.S.A.,2016,Blend,West Africa,62,5,"B,S,C,V,L",2
821,Tejas,U.S.A.,2012,Peru,Capistrano,70,4,"B,S,C,V",2
801,Tejas,U.S.A.,2012,Madagascar,Concepcion,70,4,"B,S,C,V",3
829,Tejas,U.S.A.,2012,Bolivia,San Jose,70,3,"B,S,C",3
967,Tejas,U.S.A.,2012,Brazil,Espada,70,3,"B,S,C",3
801,Tejas,U.S.A.,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70,4,"B,S,C,V",3
805,Tejas,U.S.A.,2012,Papua New Guinea,Aranama,70,4,"B,S,C,V",3
829,Tejas,U.S.A.,2012,Madagascar,Capistrano*,70,3,"B,S,C",3
971,Tejas,U.S.A.,2012,Venezuela,Concepcion*,80,4,"B,S,C,V",3
817,Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane juice",70,4,"B,S,C,V",3
825,Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane sugar",70,3,"B,S,C",3
833,Tejas,U.S.A.,2012,Mexico,Espada,70,3,"B,S,C",3
971,Tejas,U.S.A.,2012,Bolivia,San Jose,67,3,"B,S,C",3
805,Tejas,U.S.A.,2012,Dominican Republic,Presidio,70,4,"B,S,C,V",4
971,Tejas,U.S.A.,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70,3,"B,S,C",4
1323,Terroir,U.S.A.,2014,Ecuador,"Ecuador, batch 6-5-15",77,2,"B,S",3
1323,Terroir,U.S.A.,2014,Madagascar,"Madagascar, batch 6-5-15",67,2,"B,S",4
1323,Terroir,U.S.A.,2014,Uganda,"Uganda, batch 6-3-15",73,2,"B,S",4
1478,Terroir,U.S.A.,2015,Peru,Peru,70,2,"B,S",3
1482,Terroir,U.S.A.,2015,Ecuador,Ecuador,70,2,"B,S",3
1554,Terroir,U.S.A.,2015,Dominican Republic,Oko Caribe,70,3,"B,S,C",4
1478,Terroir,U.S.A.,2015,Belize,Belize,70,2,"B,S",4
1478,Terroir,U.S.A.,2015,Madagascar,Madagascar,70,2,"B,S",4
1558,Terroir,U.S.A.,2015,Guatemala,Guatemala,70,3,"B,S,C",4
2374,Terroir,U.S.A.,2019,Haiti,Haiti,72,3,"B,S,C",3
2358,Terroir,U.S.A.,2019,Belize,Maya Mountain,77,3,"B,S,C",3
2370,Terroir,U.S.A.,2019,Bolivia,Alto Beni,77,3,"B,S,C",3
1614,The Barn,Sweden,2015,Peru,Peru,70,3,"B,S,C",3
188,Theo,U.S.A.,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91,2,"B,S",2
184,Theo,U.S.A.,2007,Ivory Coast,Ivory Coast,75,4,"B,S,C,V",2
184,Theo,U.S.A.,2007,Ghana,"Ghana, Kumasi",84,4,"B,S,C,V",3
188,Theo,U.S.A.,2007,Blend,"Ghana, Panama, Ecuador",75,3,"B,S,C",3
162,Theo,U.S.A.,2007,Madagascar,Madagascar,65,3,"B,S,C",4
903,Theo,U.S.A.,2012,Congo,Congo w/ nibs,65,4,"B,S,C,V",3
1684,Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70,2,"B,S",3
2414,Thistle & Rose aka Aggie USU,U.S.A.,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70,2,"B,S",4
2182,Tibito,Colombia,2018,Colombia,"Meta, lot 052",70,3,"B,S,L",3
2182,Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70,3,"B,S,L",3
1836,Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72,3,"B,S,C",4
2358,Tiny House,U.S.A.,2019,Tanzania,Kokoa Kamili,71,2,"B,S",3
2510,To'ak,Ecuador,2020,Ecuador,"Galapagos, Santa Cruz Island, 2018 h.",75,3,"B,S,C",3
1418,To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81,2,"B,S",3
895,Tobago Estate (Pralus),France,2012,Tobago,"Roxborough, Tobago",70,null,null,4
789,Tocoti,U.S.A.,2011,Venezuela,Venezuela,72,3,"B,S,C",3
789,Tocoti,U.S.A.,2011,Dominican Republic,Dominican Republic,74,3,"B,S,C",3
927,Tocoti,U.S.A.,2012,Bolivia,"Wild Bolivian, Jungle Love",77,3,"B,S,C",3
2064,Tosier,U.K.,2018,Haiti,Acul du Nard,70,3,"B,S,C",3
2060,Tosier,U.K.,2018,Bolivia,"Alto Beni, 2016",70,3,"B,S,C",3
2060,Tosier,U.K.,2018,Belize,Maya Mtn.,70,3,"B,S,C",4
2270,Tosier,U.K.,2019,Colombia,Tumaco,70,3,"B,S,C",3
2314,Tree to Bar,South Korea,2019,Ecuador,Ecuador,70,2,"B,S",4
1239,Treehouse,U.S.A.,2014,Dominican Republic,Conacado,72,2,"B,S",3
907,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,"Conacado, Manifesto",70,3,"B,S*,C",3
821,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,La Red,70,3,"B,S*,C",3
2526,Triangle Roasters,U.S.A.,2020,Nicaragua,La Colonia,70,2,"B,S",3
2526,Triangle Roasters,U.S.A.,2020,Haiti,Pisa,70,2,"B,S",3
2530,Triangle Roasters,U.S.A.,2020,Guatemala,Guatemala,70,2,"B,S",4
2664,Triangle Roasters,U.S.A.,2021,Philippines,Malah Na Bulong,70,2,"B,S",3
2210,Tribar,Peru,2018,Peru,Ucayali,73,3,"B,S,C",3
2218,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70,3,"B,S,C",4
2490,Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70,2,"B,S",3
2490,Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70,2,"B,S",3
2470,Tribe,Canada,2020,Peru,Ucayali,70,2,"B,S",3
753,Tsara (Cinagra),Madagascar,2011,Madagascar,"Ambanja, Tsara Valley",72,null,null,4
753,twenty-four blackbirds,U.S.A.,2011,Dominican Republic,Dominican Republic,73,2,"B,S",3
1026,twenty-four blackbirds,U.S.A.,2013,Bolivia,"Palos Blancos, batch 97",75,2,"B,S",2
1022,twenty-four blackbirds,U.S.A.,2013,Dominican Republic,"Dominican Republic, batch 85",68,2,"B,S",3
1235,twenty-four blackbirds,U.S.A.,2014,Madagascar,"Madagascar, lot 137",75,2,"B,S",4
1700,twenty-four blackbirds,U.S.A.,2015,Dominican Republic,Oko Caribe,75,2,"B,S",3
1700,twenty-four blackbirds,U.S.A.,2015,Ecuador,"Cedeno, lot 271",75,2,"B,S",4
1996,twenty-four blackbirds,U.S.A.,2017,Tanzania,Kokoa Kamili,75,2,"B,S",3
1740,Two Ravens,U.S.A.,2016,Peru,Peru,60,3,"B,S,C",3
709,Un Dimanche A Paris,France,2011,Dominican Republic,Dominican Republic,63,null,null,4
2000,Uncouth,Canada,2017,Dominican Republic,Dominican Republic,75,2,"B,S",3
2004,Uncouth,Canada,2017,Tanzania,Tanzania,75,2,"B,S",3
2004,Uncouth,Canada,2017,Guatemala,Guatemala,75,2,"B,S",3
1438,Undone,U.S.A.,2014,Nicaragua,Matagalpa,74,2,"B,S",3
1438,Undone,U.S.A.,2014,Dominican Republic,"San Francisco de Macoris, Nourish",70,2,"B,S",3
1752,Upchurch,U.S.A.,2016,Madagascar,"Madagascar, Sassy Bar",72,2,"B,S",3
1752,Upchurch,U.S.A.,2016,Tanzania,"Tanzania, Party Bar",72,2,"B,S",3
1327,Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65,4,"B,S,C,V",3
1968,Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70,3,"B,S,C",4
2210,Utopick,Spain,2018,Nicaragua,Nugo,70,3,"B,S,C",4
2478,Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74,3,"B,S,C",4
75,Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,64,5,"B,S,C,V,L",2
63,Valrhona,France,2006,Blend,"Carribean, Caraibe",66,5,"B,S,C,V,L",3
75,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64,5,"B,S,C,V,L",3
75,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64,5,"B,S,C,V,L",4
63,Valrhona,France,2006,Blend,"Guanaja, South America",70,5,"B,S,C,V,L",4
147,Valrhona,France,2007,Blend,Le Noir Extra Amer,85,5,"B,S,C,V,L",2
153,Valrhona,France,2007,Blend,"Abinao, West Africa",85,5,"B,S,C,V,L",2
157,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71,5,"B,S,C,V,L",3
117,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72,5,"B,S,C,V,L",3
162,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64,5,"B,S,C,V,L",3
129,Valrhona,France,2007,Venezuela,Chuao 2002 P.,65,5,"B,S,C,V,L",4
129,Valrhona,France,2007,Madagascar,Manjari,64,5,"B,S,C,V,L",4
395,Valrhona,France,2009,Ghana,Nyangbo,68,5,"B,S,C,V,L",4
327,Valrhona,France,2009,Dominican Republic,Tainori,64,5,"B,S,C,V,L",4
370,Valrhona,France,2009,Ecuador,Alpaco,66,5,"B,S,C,V,L",4
709,Valrhona,France,2011,Blend,Caraque,56,5,"B,S,C,V,L",3
757,Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64,5,"B,S,C,V,L",4
931,Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69,5,"B,S,C,V,L",4
1145,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70,5,"B,S,C,V,L",4
1153,Valrhona,France,2013,Dominican Republic,"Loma Sotavento, 2013",64,5,"B,S,C,V,L",4
1510,Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",63,5,"B,S,C,V,L",4
1972,Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",60,3,"B,S,C",3
963,Vanleer (Barry Callebaut),U.S.A.,2012,Ghana,Manhattan,72,null,null,2
963,Vanleer (Barry Callebaut),U.S.A.,2012,Ghana,Napa,65,null,null,3
404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,72,3,"B,S,C",3
404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,76,4,"B,S,C,V",3
404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,80,4,"B,S,C,V",3
404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,70,null,null,3
404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar w/ nibs,68,null,null,3
404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,64,null,null,3
1470,Vicuna,U.S.A.,2015,Bolivia,Palos Blancos,70,2,"B,S",3
1470,Vicuna,U.S.A.,2015,Bolivia,Palos Blancos + nibs,70,2,"B,S",3
2186,Vicuna,U.S.A.,2018,Bolivia,Palos Blancos,70,2,"B,S",3
2186,Vicuna,U.S.A.,2018,Guatemala,Alta Verapaz,70,2,"B,S",3
2190,Vicuna,U.S.A.,2018,Dominican Republic,San Francisco de Macoris,70,2,"B,S",3
991,Videri,U.S.A.,2012,Blend,"Classic, Central and S. America",70,3,"B,S,C",3
1117,Videri,U.S.A.,2013,Blend,"Dark, Central and S. America",90,3,"B,S,C",4
1211,Videri,U.S.A.,2014,Dominican Republic,Dominican Republic,90,3,"B,S,C",3
1211,Videri,U.S.A.,2014,Trinidad,Trinidad,75,3,"B,S,C",4
1227,Videri,U.S.A.,2014,Ecuador,Mindo,75,3,"B,S,C",4
2578,Videri,U.S.A.,2021,Guatemala,Chimelb,75,2,"B,S",3
2578,Videri,U.S.A.,2021,Dominican Republic,Zorzal,75,2,"B,S",3
2578,Videri,U.S.A.,2021,Blend,"""Classic Dark"", Ecuador-Guatemala-Dom. Rep.",70,3,"B,S,C",4
2578,Videri,U.S.A.,2021,Ecuador,Costas Esmeraldas,75,2,"B,S",4
951,Vietcacao (A. Morin),France,2012,Vietnam,"Ben Tre, Mekong Delta, MoCay",70,4,"B,S,C,L",4
1205,Vintage Plantations,U.S.A.,2014,Peru,San Martin,75,3,"B,S,C",3
153,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2004/2007",100,null,null,2
153,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2004/2007",90,null,null,2
153,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2004/2007",75,null,null,3
153,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2007",65,3,"B,S,C",3
1458,Violet Sky,U.S.A.,2015,Madagascar,Sambirano Valley,77,2,"B,S",3
1502,Violet Sky,U.S.A.,2015,Guatemala,Cahabon,77,2,"B,S",3
1458,Violet Sky,U.S.A.,2015,Belize,Moho River Valley,77,2,"B,S",3
1458,Violet Sky,U.S.A.,2015,Venezuela,Cuyagua,77,2,"B,S",3
1458,Violet Sky,U.S.A.,2015,Peru,Peru,77,2,"B,S",3
1720,Vivra,U.S.A.,2016,Peru,Peru,70,5,"B,S,C,V,L",2
1720,Vivra,U.S.A.,2016,Venezuela,Ocumare,70,5,"B,S,C,V,L",2
1724,Vivra,U.S.A.,2016,Dominican Republic,Dominican Republic,70,5,"B,S,C,V,L",3
2178,Vivra,U.S.A.,2018,Bolivia,Alto Beni,70,5,"B,S,C,V,L",2
2182,Vivra,U.S.A.,2018,Haiti,"Pisa, Adul de Nord",70,5,"B,S,C,V,L",2
1756,Wellington Chocolate Factory,New Zealand,2016,Dominican Republic,Conacado,70,2,"B,S*",4
1756,Wellington Chocolate Factory,New Zealand,2016,Peru,"Piura Blanco, Norandino",70,2,"B,S*",4
2012,Wellington Chocolate Factory,New Zealand,2017,Samoa,Samoa,77,2,"B,S",3
2092,White Label aka Mutari,U.S.A.,2018,Tanzania,Kokoa Kamili,68,3,"B,S,C",3
2096,White Label aka Mutari,U.S.A.,2018,Bolivia,Alto Beni,72,3,"B,S,C",3
2626,White Label aka Mutari,U.S.A.,2021,Philippines,"Kablon Farms, b. KP7417211821",74,3,"B,S,C",4
2626,White Label aka Mutari,U.S.A.,2021,Uganda,"Semuliki, 2017-18 h., batch SU72conche22212621",72,3,"B,S,C",4
2622,White Label aka Mutari,U.S.A.,2021,Honduras,"La Masica, 2015 harvest, b. LH74HORZConcheV2",74,2,"B,S",4
2622,White Label aka Mutari,U.S.A.,2021,Trinidad,"Garcia Estate, 2019 harvest, b. GT722162021820",72,3,"B,S,C",4
733,Whittakers,New Zealand,2011,Ghana,Ghana,72,null,null,2
1169,Wilkie's Organic,Ireland,2013,Peru,Amazonas,75,3,"B,S,C",2
1169,Wilkie's Organic,Ireland,2013,Peru,Amazonas,89,3,"B,S,C",3
1173,Wilkie's Organic,Ireland,2013,Peru,Amazonas w/ nibs,75,3,"B,S,C",3
1169,Wilkie's Organic,Ireland,2013,Peru,Tumbes,75,3,"B,S,C",3
457,Willie's Cacao,U.K.,2009,Peru,San Martin,70,3,"B,S,C",3
457,Willie's Cacao,U.K.,2009,Venezuela,Rio Caribe,72,3,"B,S,C",3
593,Willie's Cacao,U.K.,2010,Madagascar,Sambirano,71,3,"B,S,C",3
593,Willie's Cacao,U.K.,2010,Venezuela,Hacienda Las Trincheras,72,3,"B,S,C",4
593,Willie's Cacao,U.K.,2010,Indonesia,Java,69,3,"B,S,C",4
1109,Willie's Cacao,U.K.,2013,Indonesia,"Java, Indonesian Black",100,null,null,2
1227,Willie's Cacao,U.K.,2014,Colombia,Los Llanos,88,3,"B,S,C",3
1848,Willie's Cacao,U.K.,2016,Colombia,Los Llanos,70,3,"B,S,C",4
1912,Wm,U.S.A.,2016,Venezuela,"Guasare, Zulia Prov., 2015, batch 124",74,3,"B,S,C",3
1912,Wm,U.S.A.,2016,Bolivia,"Wild Beniano, 2016, batch 128, Heirloom",76,3,"B,S,C",4
1916,Wm,U.S.A.,2016,Ghana,"Ghana, 2013, batch 129",75,3,"B,S,C",4
2406,Wm,U.S.A.,2019,Belize,"Maya Mountain, 2017, batch 255",68,3,"B,S,C",3
2346,Wm,U.S.A.,2019,Venezuela,Porcelana,70,3,"B,S,C",4
2652,Wm,U.S.A.,2021,Dominican Republic,Dominican Republic,70,3,"B,S,C",4
769,Woodblock,U.S.A.,2011,Dominican Republic,La Red,70,2,"B,S",4
741,Woodblock,U.S.A.,2011,Venezuela,Ocumare,70,2,"B,S",4
825,Woodblock,U.S.A.,2012,Ecuador,Ecuador,70,2,"B,S",2
825,Woodblock,U.S.A.,2012,Costa Rica,Costa Rica,70,2,"B,S",3
951,Woodblock,U.S.A.,2012,Madagascar,"Sambirano, batch 1",70,3,"B,S,C",3
1042,Woodblock,U.S.A.,2013,Ecuador,"Camino Verde P., Balao, Guayas, batch 1",70,2,"B,S",3
1042,Woodblock,U.S.A.,2013,Trinidad,"Gran Couva, batch 1",70,2,"B,S",4
1243,Woodblock,U.S.A.,2014,Peru,"Maranon, Cajamarca",70,2,"B,S",3
2656,Woodblock,U.S.A.,2021,Tanzania,"Kokoa Kamili, batch 23",70,2,"B,S",3
1057,Xocolat,Dominican Republic,2013,Dominican Republic,Hispaniola,66,5,"B,S,C,L,Sa",3
2374,Xocolatisimo,El Salvador,2019,El Salvador,Hacienda San Jose,65,4,"B,S,C,L",3
2378,Xocolatisimo,El Salvador,2019,El Salvador,Hacienda San Jose,75,4,"B,S,C,L",3
2374,Xocolatisimo,El Salvador,2019,El Salvador,Hacienda San Jose,70,4,"B,S,C,L",3
