ID,Gender,Age,Customer_Type,Type_of_Travel,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Rating,user_id,batch_id,processing_date
8124.0,Female,21.0,nan,BUSINESS,  economy  ,335,0,0.0,105.0,9276,4120,NOISE_676
8125.0,Male,33.0,First-time,  Business  ,  Business  ,335,0,0.0,4.0,4984,8929,NOISE_396
8126.0,Male,,Returning,Business,Business,1796,0,0.0,105.0,1918,3703,NOISE_903
8127.0,MALE,51.0,Returning,  Business  ,Business,1812,0,5.0,4.0,1386,5887,NOISE_250
8128.0,Male,32.0,Returning,BUSINESS,  Business  ,3952,0,0.0,0.0,3037,6340,NOISE_175
8129.0,Male,48.0,Returning,Business,Business,3563,0,0.0,5.0,8790,8117,NOISE_818
8130.0,Male,31.0,Returning,Business,Business,125,0,0.0,5.0,1334,4114,NOISE_557
8131.0,Male,33.0,Returning,Business,Business,1840,0,0.0,5.0,8614,7961,NOISE_322
8132.0,M,30.0,nan,Business,Business,3440,0,0.0,3.0,5249,6322,NOISE_630
8133.0,male,60.0,Returning,Business,Business,125,0,0.0,1.0,1691,9114,NOISE_775
8134.0,Male,,  Returning  ,  Business  ,Business,125,0,0.0,4.0,2637,9792,NOISE_481
8135.0,Female,23.0,First-time,Business,Economy,402,0,1.0,3.0,8985,8184,NOISE_450
8136.0,Female,39.0,Returning,Business,Business,125,0,0.0,4.0,5111,9514,NOISE_221
8137.0,Male,27.0,First-time,Business,ECONOMY,530,7,7.0,-100.0,9366,4103,NOISE_131
8138.0,Male,36.0,First-time,Business,Business,335,0,1.0,3.0,4125,9716,NOISE_267
8139.0,Female,20.0,First-time,  Business  ,Business,125,0,0.0,5.0,8015,2118,NOISE_748
8140.0,Male,38.0,RETURNING,Business,Business,335,53,49.0,1.0,6728,4243,NOISE_572
8141.0,Male,33.0,nan,  Business  ,  ECONOMY  ,335,0,0.0,2.0,5566,7488,NOISE_290
8142.0,Male,39.0,Returning,Business,  Business  ,530,0,0.0,2.0,1603,1917,NOISE_852
8143.0,Male,38.0,Returning,Business,Business,"3,974",0,0.0,1.0,5655,8734,NOISE_867
8144.0,Female,48.0,Returning,Business,Economy,294,0,2,5.0,5121,2503,NOISE_233
8145.0,Female,57.0,Returning,Business,Business,2607,0,0.0,1.0,8698,4632,NOISE_428
8146.0,Male,58.0,Returning,  Business  ,  Economy  ,530,84,78.0,2.0,8337,3617,NOISE_752
8147.0,Female,18.0,Returning,Business,Economy,530,0,23.0,3.0,7793,3295,NOISE_126
8148.0,Female,27.0,First-time,Business,Business,125,0,0.0,1.0,8239,1798,NOISE_879
8149.0,Female,24.0 years,Returning,Business,Business,294,0,0,3.0,7333,7308,NOISE_309
8150.0,MALE,37.0 years,Returning,Business,Business,2239,2,0.0,1.0,2646,5500,NOISE_512
8151.0,Male,41.0,Returning,business,Business,1827,0,0.0,4.0,2385,3278,NOISE_889
8152.0,Male,58.0,Returning,Business,Business,2011,0,0.0,4.0,8057,4840,NOISE_915
8153.0,Male,44.0,Returning,  Business  ,  Business  ,1609,22,19.0,2.0,9745,9087,NOISE_947
8154.0,Male,,returning,Business,Business,1720,27,23.0,4.0,5396,7981,NOISE_279
8155.0,MALE,53.0,  Returning  ,Business,Economy,530,0,8.0,5.0,7753,5470,NOISE_850
8156.0,Female,58.0 years,Returning,Business,Business,3554,0,6.0,1.0,4985,8402,NOISE_515
8157.0,Female,17.0,  First-time  ,  Business  ,  Economy  ,530,0,3.0 years,0.0,1072,7998,NOISE_505
8158.0,Female,22.0,Returning,Business,Business,335,0 years,0.0,1.0,5739,4369,NOISE_396
8159.0,Female,23.0,Returning,Business,Business,3956,22,26,1.0,9424,6489,NOISE_739
8160.0,Male,62.0,  Returning  ,BUSINESS,  Business  ,530,0,0.0,2.0,4728,8629,NOISE_995
8161.0,male,,  Returning  ,business,Business,1981,0,0.0,5.0,2299,6732,NOISE_273
8162.0,Female,45.0,Returning,Business,Business,335 years,0,0.0,2.0,7152,7262,NOISE_398
8163.0,Female,21.0,Returning,Business,  Business  ,2497,0,0.0,2.0,4360,5918,NOISE_122
8164.0,Male,43.0,Returning,Business,  BUSINESS  ,2019 years,0,1.0,4.0,4186,4905,NOISE_319
8165.0,Female,60.0,Returning,BUSINESS,Business,125,0,0.0,4.0,2697,7649,NOISE_121
8166.0,MALE,31.0 years,  Returning  ,Business,Business,2110,0,0.0,2.0,6835,4588,NOISE_754
8167.0,Female,23.0,  Returning  ,Business,Business,"3,472",0,0.0,4.0,4414,9443,NOISE_537
8168.0,Male,16.0,Returning,Business,  Business  ,2685,0,0.0,4.0,5226,7015,NOISE_392
8169.0,Male,17.0,  First-time  ,  Business  ,Economy,402 years,0,0.0,0.0,7838,7889,NOISE_718
8170.0,Female,55.0,returning,Business,Business,2383,0,0.0,2.0,3157,6912,NOISE_536
8171.0,Male,53.0,nan,Business,BUSINESS,3626,0,0.0,3.0,9183,1673,NOISE_937
8172.0,Male,44,Returning,Business,Business,3790,0,0.0,5.0,2480,8887,NOISE_999
8173.0,Female,56.0,Returning,Business,Business,125,0,1.0,2.0,2583,7629,NOISE_759
8174.0,Male,69.0,Returning,Business,BUSINESS,125,0,0.0,2.0,9171,2645,NOISE_641
8175.0,Female,22.0,First-time,Business,Business,294,0,0.0,0.0,5723,6558,NOISE_102
8176.0,MALE,46.0,Returning,Business,Business,402,0,0.0,3.0,7565,5312,NOISE_907
8177.0,Male,49.0,Returning,Business,Economy,125,0,0.0,4.0,1120,8924,NOISE_530
8178.0,Male,42.0,Returning,Business,Business,125,192,185.0,1.0,3003,3138,NOISE_244
8179.0,Male,60.0,Returning,  Business  ,Business,"1,512",12,1.0,3.0,6915,6374,NOISE_629
8180.0,Female,56.0,Returning,Business,Economy,125,0,0.0,5.0,7576,2813,NOISE_333
8181.0,Female,30.0,Returning,Business,  Business  ,402,0,0.0,2.0,3391,9839,NOISE_459
8182.0,Male,19.0,Returning,Business,Economy,335,0,6.0,4.0,8364,3973,NOISE_295
8183.0,Male,36.0,Returning,Business,  Economy  ,294,0,0.0,1.0,7968,7572,NOISE_151
8184.0,Female,20.0,First-time,Business,  Economy  ,335,0,0.0,2.0,7566,9511,NOISE_737
8185.0,Female,58.0,  First-time  ,  Business  ,Economy,402,0,0.0,1.0,8191,9712,NOISE_430
8186.0,Male,22.0,First-time,Business,  Economy  ,335,0,0.0,2.0,5890,3793,NOISE_663
8187.0,Female,48.0,Returning,Business,Business,2225,0,0.0,1.0,2981,1616,NOISE_210
8188.0,Male,32.0,Returning,Business,Business,335,0,4.0,2.0,7784,4535,NOISE_566
8189.0,Male,47.0,  Returning  ,Business,  Business  ,3259,0,0.0,2.0,5804,1483,NOISE_556
8190.0,Female,50.0,Returning,Business,Business,3359,0,0.0,1.0,2070,4252,NOISE_144
8191.0,Female,23.0,First-time,Business,Economy,125,0,0.0,3.0,7749,3406,NOISE_948
8192.0,Male,20.0,First-time,business,economy,335,0,0.0,3.0,9906,6713,NOISE_283
8193.0,M,71.0,  Returning  ,Business,Business,125,0,0.0,4.0,1066,4219,NOISE_980
8194.0,Male,43.0,Returning,Business,Business,125,0,0.0,2.0,7475,6491,NOISE_292
8195.0,Female,54.0 years,  Returning  ,Business,Business,335,0,0.0,2.0,7377,6269,NOISE_828
8196.0,male,39.0,  Returning  ,Business,business,402,4,0.0,2.0,4806,9190,NOISE_412
8197.0,MALE,54.0,  Returning  ,Business,Economy,125,1,0.0,2.0,4902,8737,NOISE_379
8198.0,Male,38.0,Returning,Business,  Economy  ,335,43,45.0 years,4.0,9801,9879,NOISE_556
8199.0,Male,37.0,First-time,Business,Economy,335,1,2.0,6.0,7519,1890,NOISE_275
8200.0,Male,54.0,  Returning  ,Business,Business,3460,0,0.0,5.0,6622,8139,NOISE_535
8201.0,Female,58.0,Returning,Business,Business,3004,6,9.0,5.0,4765,4318,NOISE_962
8202.0,Female,,First-time,Business,economy,294 years,1,0.0,0.0,6854,1118,NOISE_191
8203.0,Female,25.0,  First-time  ,Business,Economy,335,0,0.0,3.0,4469,3107,NOISE_341
8204.0,Male,48.0,Returning,business,Economy,402,0,-6.0,3.0,1976,5686,NOISE_156
8205.0,Female,41.0,Returning,Business,Business,130,0,5.0,3.0,7354,6393,NOISE_253
8206.0,Male,42.0,Returning,Business,Business,2244,7,12.0,5.0,2115,1770,NOISE_471
8207.0,Female,38.0,First-time,  BUSINESS  ,Economy,335,0,0.0,3.0,5032,5557,NOISE_775
8208.0,Male,58.0,Returning,Business,  Business  ,294,0,2.0,4.0,9775,7975,NOISE_561
8209.0,Female,34.0,FirstTime,  Business  ,Economy,530,0,3.0,2.0,2206,1122,NOISE_237
8210.0,M,28.0,nan,Business,Economy,125,0,0.0,4.0,5098,4901,NOISE_248
8211.0,Male,35.0,Returning,Business,Economy,530,0,10.0,1.0,2464,1051,NOISE_168
8212.0,Female,22.0,First-time,Business,Economy,335,87,91.0,2.0,4451,5725,NOISE_343
8213.0,Male,50.0,nan,Business,Economy,125,0,0.0,3.0,6193,9181,NOISE_209
8214.0,Female,40.0,Returning,Business,Economy,130 years,0,0.0,3.0,3485,1819,NOISE_774
8215.0,Female,42.0 years,Returning,Business,Business,335,0,0.0,3.0,3298,7720,NOISE_284
8216.0,Female,39.0,Returning,Business,Economy,402,0,0.0,3.0,9035,9841,NOISE_715
8217.0,Female,38.0,  Returning  ,Business,Business,294,2,0.0 years,3.0,3838,7177,NOISE_246
8218.0,Female,12.0,nan,Personal,Economy,125,4,4.0,5.0,6982,8048,NOISE_502
8219.0,Female,20.0 years,Returning,Personal,Economy,402,0,0.0,5.0,8585,6938,NOISE_513
8220.0,Female,63.0,Returning,Personal,Economy,335,21,20.0,4.0,3223,9940,NOISE_860
8221.0,Male,54.0,Returning,Personal,  economy  ,335,0,0.0,4.0,3126,1993,NOISE_350
8222.0,Male,20.0,Returning,Personal,  Economy  ,402,0,0.0,4.0,5165,7408,NOISE_684
8223.0,Female,44.0,Returning,Personal,  Economy  ,402,0,-0.0,105.0,8271,1162,NOISE_498
8224.0,Female,19.0,Returning,  personal  ,Economy,335,0,14.0,3.0,9088,4585,NOISE_549
8225.0,Female,20.0,Returning,Personal,Economy,335,0,0.0,4.0,8161,8472,NOISE_226
8226.0,Female,48.0 years,nan,Personal,economy,402,0,0.0,5.0,7728,9130,NOISE_189
8227.0,Female,51.0,RETURNING,Personal,Economy,402,0,0.0,4.0,6118,5338,NOISE_795
8228.0,Male,21.0,  Returning  ,Personal,Economy,294,0,0.0,5.0,8199,9646,NOISE_141
8229.0,Male,39.0,Returning,Personal,  Economy  ,294,0,0.0,5.0,5865,2165,NOISE_805
8230.0,MALE,36.0,Returning,Personal,Economy,125,0,0.0,4.0,8186,5010,NOISE_295
8231.0,Female,60.0,RETURNING,  Personal  ,  Economy  ,125,0,0.0,3.0,1458,6647,NOISE_587
8232.0,MALE,48.0,  Returning  ,Personal,Economy,402,6,5.0,5.0,2745,1157,NOISE_698
8233.0,M,,Returning,  Personal  ,Economy,125,0,0.0,4.0,1637,5629,NOISE_141
8234.0,Male,22.0,Returning,Personal,Economy,530,0,0.0,4.0,3870,9381,NOISE_149
8235.0,male,-1.0,Returning,Personal,Economy,530,0,0.0,5.0,1331,5267,NOISE_928
8236.0,Male,,Returning,Personal,ECONOMY,335,0,0.0,5.0,5299,7449,NOISE_365
8237.0,Male,61.0,Returning,  Personal  ,Economy,530,0,0.0,2.0,6560,8788,NOISE_614
8238.0,Male,64.0,returning,  Personal  ,  Economy  ,125,0,0.0,4.0,9020,2547,NOISE_943
8239.0,Female,44.0,Returning,Personal,Economy,125,0,0.0,3.0,3386,6891,NOISE_418
8240.0,Male,20.0,  Returning  ,Personal,Economy,125,0,0.0,2.0,9598,9867,NOISE_677
8241.0,male,62.0,Returning,Personal,  Economy  ,402,0,0.0,4.0,8466,5384,NOISE_358
8242.0,Male,17.0,Returning,PERSONAL,Economy,294 years,10,9.0,5.0,7252,9466,NOISE_238
8243.0,Male,33,First-time,  Personal  ,Economy,335,0,0.0,4.0,5009,8346,NOISE_700
8244.0,Male,10.0,returning,  Personal  ,Economy,125,6,9.0,5.0,2976,4577,NOISE_964
8245.0,Male,48.0,Returning,  PERSONAL  ,Economy,335,0,0.0,1.0,6483,1285,NOISE_359
8246.0,Male,52.0,Returning,Personal,Economy,335,8 years,9.0,5.0,4529,5351,NOISE_482
8247.0,Female,17.0,nan,Personal,Economy,402,16,21.0,3.0,7100,7110,NOISE_190
8248.0,Male,60.0,  Returning  ,Personal,Economy,294,0,4.0,4.0,5311,6425,NOISE_561
8249.0,Male,24.0,Returning,Personal,  Economy  ,530,0,0.0,4.0,2583,2754,NOISE_495
8250.0,M,39.0,Returning,Personal,ECONOMY,125,0,0.0,3.0,7138,5414,NOISE_304
8251.0,Male,10,Returning,Personal,Economy,402,21,19.0,4.0,8067,2164,NOISE_911
8252.0,Male,8.0,Returning,personal,Economy,402,0,0.0,4.0,6571,3929,NOISE_725
8253.0,Female,11.0,Returning,Personal,Economy,335,18,22.0 years,5.0,6888,8617,NOISE_308
8254.0,Male,52.0,Returning,Personal,Economy,530,0,0.0,5.0,6408,9441,NOISE_694
8255.0,Female,,Returning,Personal,Economy,125,0,0.0,4.0,3576,1199,NOISE_611
8256.0,Male,11.0,Returning,Personal,Economy,335,0,0,105.0,3228,7067,NOISE_237
8257.0,Female,48.0,Returning,Personal,Economy,125,0,0.0,5.0,6871,6650,NOISE_577
8258.0,Female,34,Returning,personal,Economy,294,0,0.0 years,4.0,5413,2334,NOISE_622
8259.0,Female,49.0,Returning,Personal,Economy,402,0,0.0,5.0,3805,4080,NOISE_381
8260.0,Female,35.0,Returning,Personal,Economy,530,0,0.0,3.0,9698,4075,NOISE_552
8261.0,Female,66.0,Returning,  Personal  ,  Economy  ,335,0,0.0,1.0,9703,7028,NOISE_904
8262.0,Male,60.0,  Returning  ,Personal,Economy,335,0,0.0,5.0,1692,4560,NOISE_265
8263.0,Female,60.0,Returning,Personal,Economy,125,0,0.0,4.0,6753,9903,NOISE_273
8264.0,Male,7,  Returning  ,Personal,Economy,125,226,222.0,3.0,7806,8545,NOISE_385
8265.0,M,42.0,  Returning  ,  Personal  ,  Economy  ,402 years,0,16.0 years,4.0,6552,8378,NOISE_854
8266.0,Female,53.0,Returning,Personal,Economy,335,0,0.0,5.0,7994,2363,NOISE_918
8267.0,Male,27.0,First-time,  Personal  ,Economy,335,0,0.0,5.0,4563,1197,NOISE_715
8268.0,Female,37.0,Returning,Personal,Economy,402,0,0.0,5.0,3207,3264,NOISE_495
8269.0,Female,64.0,  Returning  ,Personal,Economy,125,0,0.0,4.0,8725,8641,NOISE_401
8270.0,Female,56.0,Returning,Personal,Economy,-125 years,0,0.0,1.0,8998,3635,NOISE_471
8271.0,Male,11.0,returning,Personal,  Economy  ,294,0,0.0 years,4.0,9814,7071,NOISE_828
8272.0,Female,50.0,  Returning  ,Personal,Economy,335,0,0.0,5.0,2108,9799,NOISE_717
8273.0,Male,41.0,nan,PERSONAL,Economy,335,0,0.0,5.0,5201,9545,NOISE_945
8274.0,Male,25.0 years,Returning,Personal,Economy,335,0,0.0,4.0,9013,6992,NOISE_863
8275.0,Female,43.0,returning,  Personal  ,Economy,125,0,0.0,4.0,4428,9555,NOISE_614
8276.0,Female,69,Returning,Personal,economy,294,10,3.0,5.0,8084,3741,NOISE_587
8277.0,Female,45.0,Returning,Personal,Economy,335,0,0.0 years,5.0,4750,9013,NOISE_335
8278.0,MALE,33.0,Returning,Personal,Economy,530,8,6.0,5.0,1211,6099,NOISE_764
8279.0,Female,10.0,Returning,Personal,Economy,125,17,,4.0,1139,5876,NOISE_155
8280.0,Female,44.0,Returning,Personal,Economy,335,21,10.0,2.0,7565,6833,NOISE_486
8281.0,Male,56.0,Returning,Personal,Economy,335,0,0.0,4.0,2111,3753,NOISE_276
8282.0,Male,62.0,Returning,PERSONAL,Economy,294,0,0.0,5.0,7354,1514,NOISE_258
8283.0,Female,56.0,Returning,Personal,Economy,294,0,0.0,4.0,9102,9556,NOISE_773
8284.0,Male,25.0,Returning,Personal,  Economy  ,530,0,0.0,1.0,2684,4221,NOISE_413
8285.0,Male,36.0,  Returning  ,Personal,  ECONOMY  ,402,0,3.0,5.0,4911,6505,NOISE_286
8286.0,Female,38.0,Returning,Personal,  economy  ,125,0,0.0,2.0,7770,7239,NOISE_536
8287.0,Male,49.0,Returning,  Personal  ,Economy,125,58,45.0 years,5.0,6532,6182,NOISE_270
8288.0,Male,60.0,Returning,Personal,  Economy  ,294,0,0.0,,4900,4716,NOISE_102
8289.0,Male,,  Returning  ,Personal,Economy,294,0,0.0,5.0,3282,8156,NOISE_669
8290.0,Female,51.0,  Returning  ,Personal,Economy,402,0,0.0,2.0,8997,1518,NOISE_650
8291.0,Male,52.0,Returning,Personal,Economy,530,0,0.0,4.0,2939,8324,NOISE_504
8292.0,Female,9.0,Returning,Personal,Economy,125,0,0.0,5.0,1313,7507,NOISE_779
8293.0,MALE,67.0,Returning,  Personal  ,Economy,335,0,0.0,5.0,9398,6092,NOISE_681
8294.0,Female,26.0,Returning,Personal,Economy,335,0,0.0,4.0,4068,6819,NOISE_534
8295.0,M,56.0,  Returning  ,Personal,Economy,125,0,0.0,4.0,4194,7254,NOISE_529
8296.0,MALE,,  Returning  ,Business,Business,335,0,0.0,5.0,5334,9468,NOISE_755
8297.0,Female,25.0,First-time,Business,Business,530,2,3,0.0,4701,2529,NOISE_904
8298.0,MALE,44.0,nan,Business,Business,-2408,0,2.0,5.0,6512,8494,NOISE_744
8299.0,Male,37.0,First-time,  Business  ,Business,294,0,0.0,5.0,2427,4595,NOISE_709
8300.0,Female,,Returning,Business,Business,2063,0,0.0,2.0,8726,8039,NOISE_998
8301.0,Male,51.0,Returning,Business,  Business  ,2462,0,0.0,5.0,9777,8945,NOISE_586
8302.0,Female,-1.0,Returning,Business,  BUSINESS  ,3535,0,0.0,2.0,4680,7883,NOISE_727
8303.0,Female,21.0,First time,Business,Economy,402,0,0.0,2.0,9402,2470,NOISE_569
8304.0,Male,42.0,Returning,Business,Business,3592,0,0.0,3.0,2040,7755,NOISE_506
8305.0,Female,,First time,business,Business,125,0,0.0,5.0,5501,9732,NOISE_862
8306.0,Female,51.0,  Returning  ,Business,Business,"3,596",0,0.0,1.0,2612,5782,NOISE_928
8307.0,Male,54.0,Returning,  Business  ,Economy Plus,530,0,11.0,3.0,8915,3538,NOISE_818
8308.0,Female,50,Returning,Business,  Business  ,2148,16 years,5.0 years,4.0,9369,9949,NOISE_810
8309.0,Female,24.0,First-time,Business,Economy Plus,530,21,32.0,4.0,8565,9873,NOISE_811
8310.0,Female,36.0,  First-time  ,Business,  Economy Plus  ,402,15,10.0,3.0,6723,5859,NOISE_806
8311.0,Male,64.0,  Returning  ,Business,  Economy Plus  ,125,0,0.0,2.0,8529,1515,NOISE_269
8312.0,Female,39.0,Returning,  Business  ,Economy Plus,335,0,0.0,2.0,4636,6219,NOISE_278
8313.0,M,29.0,Returning,Business,Economy Plus,335,0,0.0,5.0,2459,7086,NOISE_141
8314.0,Male,48.0,Returning,Business,Business,3489,0,0.0,5.0,1509,9735,NOISE_322
8315.0,M,37.0,nan,business,  Economy Plus  ,294,0,0.0,4.0,5251,5812,NOISE_873
8316.0,Female,,Returning,BUSINESS,ECONOMY PLUS,125,118,111.0,4.0,8381,1546,NOISE_340
8317.0,Female,52.0,Returning,Business,Economy Plus,335,0,0.0,5.0,8930,3657,NOISE_242
8318.0,Female,8,returning,Personal,  Economy Plus  ,125,0,0.0,1.0,6934,3822,NOISE_878
8319.0,Female,8.0,Returning,Personal,Economy Plus,335,18 years,21.0,4.0,1246,8484,NOISE_713
8320.0,male,25.0,returning,Personal,  Economy Plus  ,125,0,0.0,3.0,5085,6024,NOISE_455
8321.0,Female,70.0,Returning,Personal,Economy Plus,294,0,0.0,4.0,6652,3593,NOISE_846
8322.0,Female,53.0,Returning,Personal,ECONOMY PLUS,402,0,6.0,4.0,4896,3076,NOISE_127
8323.0,Female,,Returning,  Personal  ,economy plus,294,7,9.0,4.0,7737,7623,NOISE_482
8324.0,Male,31.0,Returning,Personal,Economy Plus,125,0 years,0.0,1.0,1509,5804,NOISE_581
8325.0,Female,-1.0,  Returning  ,  Personal  ,  Economy Plus  ,335,0,0.0,5.0,5873,3745,NOISE_897
8326.0,Male,7.0,Returning,Personal,  Economy Plus  ,402,0,0.0,5.0,2141,7874,NOISE_503
8327.0,Male,32.0,Returning,Business,  Business  ,661,101,108.0,,2354,8711,NOISE_807
8328.0,Female,13.0,  First-time  ,Business,Economy,661,0 years,0.0,0.0,3248,4616,NOISE_353
8329.0,male,45.0,  Returning  ,Business,  Business  ,2141,0,0.0,3.0,3331,8062,NOISE_374
8330.0,Male,32.0,Returning,Business,  Business  ,661,8,6.0,3.0,5182,6818,NOISE_312
8331.0,Female,50.0,Returning,  Business  ,Business,3781,15,3.0,4.0,1961,4393,NOISE_198
8332.0,Male,51.0,  Returning  ,Business,Business,2690,0,0,5.0,8576,9634,NOISE_865
8333.0,Female,30.0,  First-time  ,  Business  ,Economy,661,0,7.0,1.0,9558,7437,NOISE_406
8334.0,male,26.0,Returning,  Business  ,Business,661,43,38.0,3.0,8039,9321,NOISE_216
8335.0,Male,,Returning,Business,Business,661,0,0.0,,3753,2938,NOISE_466
8336.0,Male,43.0,Returning,Business,BUSINESS,1815,0,0.0,3.0,5151,3675,NOISE_700
8337.0,Male,39.0,  Returning  ,Business,Business,3653,25,23.0,2.0,2108,1010,NOISE_271
8338.0,MALE,15.0,Returning,Business,business,661,0,0.0,2.0,4844,4149,NOISE_676
8339.0,Female,41.0,  Returning  ,Business,  Business  ,2812,0,0.0,3.0,2206,2968,NOISE_956
8340.0,Female,25.0,First-time,Business,  Business  ,661,0,0.0,4.0,6820,7356,NOISE_871
8341.0,Male,28.0,Returning,Personal,Economy,661,0,0.0,1.0,6530,9353,NOISE_405
8342.0,Female,20.0,Returning,Personal,Economy,661,48 years,36.0,1.0,8301,8166,NOISE_797
8343.0,Male,72.0,  Returning  ,BUSINESS,Business,661,0,1.0,4.0,7794,2607,NOISE_499
8344.0,Male,36.0,returning,  Personal  ,ECONOMY PLUS,661,0,0.0,2.0,1161,4615,NOISE_312
8345.0,Male,47.0,Returning,  Business  ,Business,2187,933,920.0,5.0,5828,6657,NOISE_651
8346.0,Female,50.0,Returning,Business,Business,"3,175",0,0.0,4.0,8505,9176,NOISE_712
8347.0,Female,57.0,Returning,Business,  Business  ,3755,0,21.0,4.0,1101,6073,NOISE_584
8348.0,Female,9.0,First-time,Business,economy,783,0,0.0,,5692,1533,NOISE_784
8349.0,Male,25.0,  First-time  ,business,  Economy  ,383,6,1.0,2.0,8807,8363,NOISE_134
8350.0,Male,46.0,  Returning  ,Personal,Economy,783,0,0.0,4.0,5309,4398,NOISE_364
8351.0,Female,220.0,Returning,Personal,Economy,783,0,0.0,5.0,4282,8715,NOISE_263
8352.0,Male,,nan,Personal,Economy,783,16,18.0,5.0,7735,7881,NOISE_315
8353.0,Female,26.0,Returning,Personal,Economy,783,0,0.0,4.0,7511,4648,NOISE_440
8354.0,Female,37.0,Returning,Personal,Economy,783,0,0.0,1.0,8282,8657,NOISE_686
8355.0,Female,39.0,  Returning  ,Business,Business,3254,0,0.0,5.0,1977,6097,NOISE_109
8356.0,Male,53,Returning,Business,Business,2777,34,40.0,2.0,8574,5978,NOISE_190
8357.0,Male,23.0,First-time,Business,BUSINESS,701,0,0.0,0.0,4748,7362,NOISE_929
8358.0,Male,54.0,Returning,Business,  Business  ,1741,0,0.0,1.0,2339,4301,NOISE_104
8359.0,Male,32.0,Returning,Personal,  Business  ,701,0,0.0,4.0,9496,2572,NOISE_937
8360.0,M,,Returning,  Business  ,Business,1525,20,17.0,1.0,8225,6539,NOISE_783
8361.0,Female,32.0,  First-time  ,  Business  ,Business,674,0,0.0,3.0,8849,7776,NOISE_729
8362.0,Female,52.0 years,Returning,Business,Business,722,0,4.0,5.0,2334,6733,NOISE_777
8363.0,Male,55.0 years,  Returning  ,BUSINESS,Business,2942,0,0.0,5.0,2931,7611,NOISE_965
8364.0,Female,39.0,Returning,  Business  ,Business,2001,27,19,2.0,2000,1511,NOISE_921
8365.0,Male,59.0,nan,  Business  ,Business,2963,0,0.0,4.0,6646,3616,NOISE_335
8366.0,Female,,Returning,Business,Business,773,0,0.0,1.0,3060,1049,NOISE_572
8367.0,Female,-1.0,First-time,Business,Economy,674,40,29.0,2.0,4553,1607,NOISE_872
8368.0,Female,45.0,Returning,Business,Business,722,0,0.0,3.0,6910,5068,NOISE_619
8369.0,Male,48.0,First-time,Business,Economy,773,0,0.0,1.0,9867,9600,NOISE_301
8370.0,Male,43.0,Returning,Business,  Business  ,773,15,18.0,,9783,7507,NOISE_258
8371.0,Male,46.0,  Returning  ,Business,  Business  ,701,0,7.0,3.0,9497,9623,NOISE_917
8372.0,male,49.0,  Returning  ,  Business  ,Business,674,0,-0.0,1.0,8760,9611,NOISE_174
8373.0,Female,26.0,First-time,  Business  ,Economy,773,0,0.0,4.0,4570,6397,NOISE_912
8374.0,Male,29.0,First-time,Business,ECONOMY,701,25,35.0,3.0,8281,5703,NOISE_271
8375.0,Male,38.0,RETURNING,Business,Business,3403,0,0.0 years,1.0,4644,1393,NOISE_791
8376.0,Female,30.0,First-time,Business,Economy,701,23,47.0,3.0,1681,1352,NOISE_693
8377.0,Male,220.0,  Returning  ,Business,Economy,773,0,0.0,2.0,2879,6761,NOISE_865
8378.0,Female,17.0,Returning,Business,  Business  ,3170,16,0.0,5.0,9625,7333,NOISE_403
8379.0,Male,56.0,Returning,Business,Economy,773,21,27.0,5.0,4785,5314,NOISE_567
8380.0,Male,22.0,Returning,Business,  Business  ,1522,0,0.0,2.0,7087,6596,NOISE_535
8381.0,male,121,Returning,Personal,Economy,773,0,8.0,5.0,4718,8354,NOISE_874
8382.0,M,61.0,Returning,Personal,economy,701,0,5.0,4.0,5913,2137,NOISE_118
8383.0,Male,19.0,Returning,Personal,Economy,773,0,0.0,5.0,1748,1759,NOISE_295
8384.0,Male,46.0,Returning,  Personal  ,Economy,773,36,48.0 years,4.0,9345,5387,NOISE_526
8385.0,Male,44.0,  Returning  ,Personal,Economy,701,0,0,4.0,9989,7560,NOISE_908
8386.0,Female,42.0,Returning,business,Business,3982,0,1.0,1.0,3554,4842,NOISE_943
8387.0,male,44.0,nan,Business,BUSINESS,2745,0,0.0,4.0,9793,1108,NOISE_679
